Bin, X, CDF
8269, 0.02290862552078891, 0.9995948583846617
8270, 0.02291139560851815, 0.9995948583846617
8271, 0.022914165696247386, 0.9995948583846617
8272, 0.022916935783976623, 0.9995948583846617
8273, 0.02291970587170586, 0.9995948583846617
8274, 0.022922475959435095, 0.9995948583846617
8275, 0.02292524604716433, 0.9995948583846617
8276, 0.02292801613489357, 0.9995948583846617
8277, 0.022930786222622807, 0.9995948583846617
8278, 0.022933556310352043, 0.9995948583846617
8279, 0.02293632639808128, 0.9995948583846617
8280, 0.022939096485810516, 0.9995948583846617
8281, 0.022941866573539756, 0.9995948583846617
8282, 0.022944636661268992, 0.9995948583846617
8283, 0.022947406748998228, 0.9995948583846617
8284, 0.022950176836727464, 0.9995948583846617
8285, 0.0229529469244567, 0.9995948583846617
8286, 0.022955717012185937, 0.9995948583846617
8287, 0.022958487099915176, 0.9995948583846617
8288, 0.022961257187644413, 0.9995948583846617
8289, 0.02296402727537365, 0.9995948583846617
8290, 0.022966797363102885, 0.9995948583846617
8291, 0.02296956745083212, 0.9995948583846617
8292, 0.02297233753856136, 0.9995948583846617
8293, 0.022975107626290597, 0.9995948583846617
8294, 0.022977877714019834, 0.9995948583846617
8295, 0.02298064780174907, 0.9995948583846617
8296, 0.022983417889478306, 0.9995948583846617
8297, 0.022986187977207542, 0.9995948583846617
8298, 0.022988958064936782, 0.9995948583846617
8299, 0.022991728152666018, 0.9995948583846617
8300, 0.022994498240395254, 0.9995948583846617
8301, 0.02299726832812449, 0.9995948583846617
8302, 0.023000038415853727, 0.9995948583846617
8303, 0.023002808503582967, 0.9995948583846617
8304, 0.023005578591312203, 0.9995948583846617
8305, 0.02300834867904144, 0.9995948583846617
8306, 0.023011118766770675, 0.9995948583846617
8307, 0.02301388885449991, 0.9995948583846617
8308, 0.02301665894222915, 0.9995948583846617
8309, 0.023019429029958387, 0.9995948583846617
8310, 0.023022199117687624, 0.9995948583846617
8311, 0.02302496920541686, 0.9995948583846617
8312, 0.023027739293146096, 0.9995948583846617
8313, 0.023030509380875332, 0.9995948583846617
8314, 0.023033279468604572, 0.9995948583846617
8315, 0.02303604955633381, 0.9995948583846617
8316, 0.023038819644063045, 0.9995948583846617
8317, 0.02304158973179228, 0.9995948583846617
8318, 0.023044359819521517, 0.9995948583846617
8319, 0.023047129907250757, 0.9995948583846617
8320, 0.023049899994979993, 0.9995948583846617
8321, 0.02305267008270923, 0.9995948583846617
8322, 0.023055440170438465, 0.9995948583846617
8323, 0.0230582102581677, 0.9995948583846617
8324, 0.023060980345896938, 0.9995948583846617
8325, 0.023063750433626178, 0.9995948583846617
8326, 0.023066520521355414, 0.9995948583846617
8327, 0.02306929060908465, 0.9995948583846617
8328, 0.023072060696813886, 0.9995948583846617
8329, 0.023074830784543122, 0.9995948583846617
8330, 0.023077600872272362, 0.9995948583846617
8331, 0.0230803709600016, 0.9995948583846617
8332, 0.023083141047730835, 0.9995948583846617
8333, 0.02308591113546007, 0.9995948583846617
8334, 0.023088681223189307, 0.9995948583846617
8335, 0.023091451310918543, 0.9995948583846617
8336, 0.023094221398647783, 0.9995948583846617
8337, 0.02309699148637702, 0.9995948583846617
8338, 0.023099761574106255, 0.9995948583846617
8339, 0.02310253166183549, 0.9995948583846617
8340, 0.023105301749564728, 0.9995948583846617
8341, 0.023108071837293968, 0.9995948583846617
8342, 0.023110841925023204, 0.9995948583846617
8343, 0.02311361201275244, 0.9995948583846617
8344, 0.023116382100481676, 0.9995948583846617
8345, 0.023119152188210913, 0.9995948583846617
8346, 0.023121922275940152, 0.9995948583846617
8347, 0.02312469236366939, 0.9995948583846617
8348, 0.023127462451398625, 0.9995948583846617
8349, 0.02313023253912786, 0.9995948583846617
8350, 0.023133002626857097, 0.9995948583846617
8351, 0.023135772714586333, 0.9995948583846617
8352, 0.023138542802315573, 0.9995948583846617
8353, 0.02314131289004481, 0.9995948583846617
8354, 0.023144082977774046, 0.9995948583846617
8355, 0.023146853065503282, 0.9995948583846617
8356, 0.023149623153232518, 0.9995948583846617
8357, 0.023152393240961758, 0.9995948583846617
8358, 0.023155163328690994, 0.9995948583846617
8359, 0.02315793341642023, 0.9995948583846617
8360, 0.023160703504149466, 0.9995948583846617
8361, 0.023163473591878703, 0.9995948583846617
8362, 0.02316624367960794, 0.9995948583846617
8363, 0.02316901376733718, 0.9995948583846617
8364, 0.023171783855066415, 0.9995948583846617
8365, 0.02317455394279565, 0.9995948583846617
8366, 0.023177324030524887, 0.9995948583846617
8367, 0.023180094118254124, 0.9995948583846617
8368, 0.023182864205983363, 0.9995948583846617
8369, 0.0231856342937126, 0.9995948583846617
8370, 0.023188404381441836, 0.9995948583846617
8371, 0.023191174469171072, 0.9995948583846617
8372, 0.023193944556900308, 0.9995948583846617
8373, 0.023196714644629544, 0.9995948583846617
8374, 0.023199484732358784, 0.9995948583846617
8375, 0.02320225482008802, 0.9995948583846617
8376, 0.023205024907817257, 0.9995948583846617
8377, 0.023207794995546493, 0.9995948583846617
8378, 0.02321056508327573, 0.9995948583846617
8379, 0.02321333517100497, 0.9995948583846617
8380, 0.023216105258734205, 0.9995948583846617
8381, 0.02321887534646344, 0.9995948583846617
8382, 0.023221645434192677, 0.9995948583846617
8383, 0.023224415521921914, 0.9995948583846617
8384, 0.023227185609651153, 0.9995948583846617
8385, 0.02322995569738039, 0.9995948583846617
8386, 0.023232725785109626, 0.9995948583846617
8387, 0.023235495872838862, 0.9995948583846617
8388, 0.0232382659605681, 0.9995948583846617
8389, 0.023241036048297335, 0.9995948583846617
8390, 0.023243806136026574, 0.9995948583846617
8391, 0.02324657622375581, 0.9995948583846617
8392, 0.023249346311485047, 0.9995948583846617
8393, 0.023252116399214283, 0.9995948583846617
8394, 0.02325488648694352, 0.9995948583846617
8395, 0.02325765657467276, 0.9995948583846617
8396, 0.023260426662401995, 0.9995948583846617
8397, 0.02326319675013123, 0.9995948583846617
8398, 0.023265966837860468, 0.9995948583846617
8399, 0.023268736925589704, 0.9995948583846617
8400, 0.02327150701331894, 0.9995948583846617
8401, 0.02327427710104818, 0.9995948583846617
8402, 0.023277047188777416, 0.9995948583846617
8403, 0.023279817276506652, 0.9995948583846617
8404, 0.02328258736423589, 0.9995948583846617
8405, 0.023285357451965125, 0.9995948583846617
8406, 0.023288127539694364, 0.9995948583846617
8407, 0.0232908976274236, 0.9995948583846617
8408, 0.023293667715152837, 0.9995948583846617
8409, 0.023296437802882073, 0.9995948583846617
8410, 0.02329920789061131, 0.9995948583846617
8411, 0.023301977978340545, 0.9995948583846617
8412, 0.023304748066069785, 0.9995948583846617
8413, 0.02330751815379902, 0.9995948583846617
8414, 0.023310288241528258, 0.9995948583846617
8415, 0.023313058329257494, 0.9995948583846617
8416, 0.02331582841698673, 0.9995948583846617
8417, 0.02331859850471597, 0.9995948583846617
8418, 0.023321368592445206, 0.9995948583846617
8419, 0.023324138680174442, 0.9995948583846617
8420, 0.02332690876790368, 0.9995948583846617
8421, 0.023329678855632915, 0.9995948583846617
8422, 0.02333244894336215, 0.9995948583846617
8423, 0.02333521903109139, 0.9995948583846617
8424, 0.023337989118820627, 0.9995948583846617
8425, 0.023340759206549863, 0.9995948583846617
8426, 0.0233435292942791, 0.9995948583846617
8427, 0.023346299382008336, 0.9995948583846617
8428, 0.023349069469737575, 0.9995948583846617
8429, 0.02335183955746681, 0.9995948583846617
8430, 0.023354609645196048, 0.9995948583846617
8431, 0.023357379732925284, 0.9995948583846617
8432, 0.02336014982065452, 0.9995948583846617
8433, 0.02336291990838376, 0.9995948583846617
8434, 0.023365689996112996, 0.9995948583846617
8435, 0.023368460083842232, 0.9995948583846617
8436, 0.02337123017157147, 0.9995948583846617
8437, 0.023374000259300705, 0.9995948583846617
8438, 0.02337677034702994, 0.9995948583846617
8439, 0.02337954043475918, 0.9995948583846617
8440, 0.023382310522488417, 0.9995948583846617
8441, 0.023385080610217653, 0.9995948583846617
8442, 0.02338785069794689, 0.9995948583846617
8443, 0.023390620785676126, 0.9995948583846617
8444, 0.023393390873405365, 0.9995948583846617
8445, 0.0233961609611346, 0.9995948583846617
8446, 0.023398931048863838, 0.9995948583846617
8447, 0.023401701136593074, 0.9995948583846617
8448, 0.02340447122432231, 0.9995948583846617
8449, 0.023407241312051547, 0.9995948583846617
8450, 0.023410011399780786, 0.9995948583846617
8451, 0.023412781487510022, 0.9995948583846617
8452, 0.02341555157523926, 0.9995948583846617
8453, 0.023418321662968495, 0.9995948583846617
8454, 0.02342109175069773, 0.9995948583846617
8455, 0.02342386183842697, 0.9995948583846617
8456, 0.023426631926156207, 0.9995948583846617
8457, 0.023429402013885443, 0.9995948583846617
8458, 0.02343217210161468, 0.9995948583846617
8459, 0.023434942189343916, 0.9995948583846617
8460, 0.023437712277073152, 0.9995948583846617
8461, 0.023440482364802392, 0.9995948583846617
8462, 0.023443252452531628, 0.9995948583846617
8463, 0.023446022540260864, 0.9995948583846617
8464, 0.0234487926279901, 0.9995948583846617
8465, 0.023451562715719337, 0.9995948583846617
8466, 0.023454332803448576, 0.9995948583846617
8467, 0.023457102891177813, 0.9995948583846617
8468, 0.02345987297890705, 0.9995948583846617
8469, 0.023462643066636285, 0.9995948583846617
8470, 0.02346541315436552, 0.9995948583846617
8471, 0.02346818324209476, 0.9995948583846617
8472, 0.023470953329823997, 0.9996316894406081
8473, 0.023473723417553233, 0.9996316894406081
8474, 0.02347649350528247, 0.9996316894406081
8475, 0.023479263593011706, 0.9996316894406081
8476, 0.023482033680740942, 0.9996316894406081
8477, 0.023484803768470182, 0.9996316894406081
8478, 0.023487573856199418, 0.9996316894406081
8479, 0.023490343943928654, 0.9996316894406081
8480, 0.02349311403165789, 0.9996316894406081
8481, 0.023495884119387127, 0.9996316894406081
8482, 0.023498654207116366, 0.9996316894406081
8483, 0.023501424294845603, 0.9996316894406081
8484, 0.02350419438257484, 0.9996316894406081
8485, 0.023506964470304075, 0.9996316894406081
8486, 0.02350973455803331, 0.9996316894406081
8487, 0.023512504645762548, 0.9996316894406081
8488, 0.023515274733491787, 0.9996316894406081
8489, 0.023518044821221024, 0.9996316894406081
8490, 0.02352081490895026, 0.9996316894406081
8491, 0.023523584996679496, 0.9996316894406081
8492, 0.023526355084408732, 0.9996316894406081
8493, 0.023529125172137972, 0.9996316894406081
8494, 0.023531895259867208, 0.9996316894406081
8495, 0.023534665347596444, 0.9996316894406081
8496, 0.02353743543532568, 0.9996316894406081
8497, 0.023540205523054917, 0.9996316894406081
8498, 0.023542975610784153, 0.9996316894406081
8499, 0.023545745698513393, 0.9996316894406081
8500, 0.02354851578624263, 0.9996316894406081
8501, 0.023551285873971865, 0.9996316894406081
8502, 0.0235540559617011, 0.9996316894406081
8503, 0.023556826049430338, 0.9996316894406081
8504, 0.023559596137159577, 0.9996316894406081
8505, 0.023562366224888814, 0.9996316894406081
8506, 0.02356513631261805, 0.9996316894406081
8507, 0.023567906400347286, 0.9996316894406081
8508, 0.023570676488076522, 0.9996316894406081
8509, 0.02357344657580576, 0.9996316894406081
8510, 0.023576216663535, 0.9996316894406081
8511, 0.023578986751264235, 0.9996316894406081
8512, 0.02358175683899347, 0.9996316894406081
8513, 0.023584526926722707, 0.9996316894406081
8514, 0.023587297014451943, 0.9996316894406081
8515, 0.023590067102181183, 0.9996316894406081
8516, 0.02359283718991042, 0.9996316894406081
8517, 0.023595607277639655, 0.9996316894406081
8518, 0.02359837736536889, 0.9996316894406081
8519, 0.023601147453098128, 0.9996316894406081
8520, 0.023603917540827368, 0.9996316894406081
8521, 0.023606687628556604, 0.9996316894406081
8522, 0.02360945771628584, 0.9996316894406081
8523, 0.023612227804015076, 0.9996316894406081
8524, 0.023614997891744312, 0.9996316894406081
8525, 0.02361776797947355, 0.9996316894406081
8526, 0.02362053806720279, 0.9996316894406081
8527, 0.023623308154932025, 0.9996316894406081
8528, 0.02362607824266126, 0.9996316894406081
8529, 0.023628848330390497, 0.9996316894406081
8530, 0.023631618418119733, 0.9996316894406081
8531, 0.023634388505848973, 0.9996316894406081
8532, 0.02363715859357821, 0.9996316894406081
8533, 0.023639928681307446, 0.9996316894406081
8534, 0.023642698769036682, 0.9996316894406081
8535, 0.023645468856765918, 0.9996316894406081
8536, 0.023648238944495154, 0.9996316894406081
8537, 0.023651009032224394, 0.9996316894406081
8538, 0.02365377911995363, 0.9996316894406081
8539, 0.023656549207682866, 0.9996316894406081
8540, 0.023659319295412103, 0.9996316894406081
8541, 0.02366208938314134, 0.9996316894406081
8542, 0.02366485947087058, 0.9996316894406081
8543, 0.023667629558599815, 0.9996316894406081
8544, 0.02367039964632905, 0.9996316894406081
8545, 0.023673169734058287, 0.9996316894406081
8546, 0.023675939821787523, 0.9996316894406081
8547, 0.02367870990951676, 0.9996316894406081
8548, 0.023681479997246, 0.9996316894406081
8549, 0.023684250084975236, 0.9996316894406081
8550, 0.023687020172704472, 0.9996316894406081
8551, 0.023689790260433708, 0.9996316894406081
8552, 0.023692560348162944, 0.9996316894406081
8553, 0.023695330435892184, 0.9996316894406081
8554, 0.02369810052362142, 0.9996316894406081
8555, 0.023700870611350656, 0.9996316894406081
8556, 0.023703640699079893, 0.9996316894406081
8557, 0.02370641078680913, 0.9996316894406081
8558, 0.02370918087453837, 0.9996316894406081
8559, 0.023711950962267605, 0.9996316894406081
8560, 0.02371472104999684, 0.9996316894406081
8561, 0.023717491137726077, 0.9996316894406081
8562, 0.023720261225455314, 0.9996316894406081
8563, 0.02372303131318455, 0.9996316894406081
8564, 0.02372580140091379, 0.9996316894406081
8565, 0.023728571488643026, 0.9996316894406081
8566, 0.023731341576372262, 0.9996316894406081
8567, 0.023734111664101498, 0.9996316894406081
8568, 0.023736881751830734, 0.9996316894406081
8569, 0.023739651839559974, 0.9996316894406081
8570, 0.02374242192728921, 0.9996316894406081
8571, 0.023745192015018447, 0.9996316894406081
8572, 0.023747962102747683, 0.9996316894406081
8573, 0.02375073219047692, 0.9996316894406081
8574, 0.023753502278206155, 0.9996316894406081
8575, 0.023756272365935395, 0.9996316894406081
8576, 0.02375904245366463, 0.9996316894406081
8577, 0.023761812541393867, 0.9996316894406081
8578, 0.023764582629123104, 0.9996316894406081
8579, 0.02376735271685234, 0.9996316894406081
8580, 0.02377012280458158, 0.9996316894406081
8581, 0.023772892892310816, 0.9996316894406081
8582, 0.023775662980040052, 0.9996316894406081
8583, 0.02377843306776929, 0.9996316894406081
8584, 0.023781203155498525, 0.9996316894406081
8585, 0.02378397324322776, 0.9996316894406081
8586, 0.023786743330957, 0.9996316894406081
8587, 0.023789513418686237, 0.9996316894406081
8588, 0.023792283506415473, 0.9996316894406081
8589, 0.02379505359414471, 0.9996316894406081
8590, 0.023797823681873945, 0.9996316894406081
8591, 0.023800593769603185, 0.9996316894406081
8592, 0.02380336385733242, 0.9996316894406081
8593, 0.023806133945061658, 0.9996316894406081
8594, 0.023808904032790894, 0.9996316894406081
8595, 0.02381167412052013, 0.9996316894406081
8596, 0.02381444420824937, 0.9996316894406081
8597, 0.023817214295978606, 0.9996316894406081
8598, 0.023819984383707842, 0.9996316894406081
8599, 0.02382275447143708, 0.9996316894406081
8600, 0.023825524559166315, 0.9996316894406081
8601, 0.02382829464689555, 0.9996316894406081
8602, 0.02383106473462479, 0.9996316894406081
8603, 0.023833834822354027, 0.9996316894406081
8604, 0.023836604910083263, 0.9996316894406081
8605, 0.0238393749978125, 0.9996316894406081
8606, 0.023842145085541736, 0.9996316894406081
8607, 0.023844915173270975, 0.9996316894406081
8608, 0.02384768526100021, 0.9996316894406081
8609, 0.023850455348729448, 0.9996316894406081
8610, 0.023853225436458684, 0.9996316894406081
8611, 0.02385599552418792, 0.9996316894406081
8612, 0.023858765611917156, 0.9996316894406081
8613, 0.023861535699646396, 0.9996316894406081
8614, 0.023864305787375632, 0.9996316894406081
8615, 0.02386707587510487, 0.9996316894406081
8616, 0.023869845962834105, 0.9996316894406081
8617, 0.02387261605056334, 0.9996316894406081
8618, 0.02387538613829258, 0.9996316894406081
8619, 0.023878156226021817, 0.9996316894406081
8620, 0.023880926313751053, 0.9996316894406081
8621, 0.02388369640148029, 0.9996316894406081
8622, 0.023886466489209526, 0.9996316894406081
8623, 0.023889236576938762, 0.9996316894406081
8624, 0.023892006664668, 0.9996316894406081
8625, 0.023894776752397238, 0.9996316894406081
8626, 0.023897546840126474, 0.9996316894406081
8627, 0.02390031692785571, 0.9996316894406081
8628, 0.023903087015584946, 0.9996316894406081
8629, 0.023905857103314186, 0.9996316894406081
8630, 0.023908627191043422, 0.9996316894406081
8631, 0.02391139727877266, 0.9996316894406081
8632, 0.023914167366501895, 0.9996316894406081
8633, 0.02391693745423113, 0.9996316894406081
8634, 0.023919707541960367, 0.9996316894406081
8635, 0.023922477629689607, 0.9996316894406081
8636, 0.023925247717418843, 0.9996316894406081
8637, 0.02392801780514808, 0.9996316894406081
8638, 0.023930787892877316, 0.9996316894406081
8639, 0.023933557980606552, 0.9996316894406081
8640, 0.02393632806833579, 0.9996316894406081
8641, 0.023939098156065028, 0.9996316894406081
8642, 0.023941868243794264, 0.9996316894406081
8643, 0.0239446383315235, 0.9996316894406081
8644, 0.023947408419252737, 0.9996316894406081
8645, 0.023950178506981976, 0.9996316894406081
8646, 0.023952948594711213, 0.9996316894406081
8647, 0.02395571868244045, 0.9996316894406081
8648, 0.023958488770169685, 0.9996316894406081
8649, 0.02396125885789892, 0.9996316894406081
8650, 0.023964028945628157, 0.9996316894406081
8651, 0.023966799033357397, 0.9996316894406081
8652, 0.023969569121086633, 0.9996316894406081
8653, 0.02397233920881587, 0.9996316894406081
8654, 0.023975109296545106, 0.9996316894406081
8655, 0.023977879384274342, 0.9996316894406081
8656, 0.023980649472003582, 0.9996316894406081
8657, 0.023983419559732818, 0.9996316894406081
8658, 0.023986189647462054, 0.9996316894406081
8659, 0.02398895973519129, 0.9996316894406081
8660, 0.023991729822920527, 0.9996316894406081
8661, 0.023994499910649763, 0.9996316894406081
8662, 0.023997269998379003, 0.9996316894406081
8663, 0.02400004008610824, 0.9996316894406081
8664, 0.024002810173837475, 0.9996316894406081
8665, 0.02400558026156671, 0.9996316894406081
8666, 0.024008350349295948, 0.9996316894406081
8667, 0.024011120437025187, 0.9996316894406081
8668, 0.024013890524754423, 0.9996316894406081
8669, 0.02401666061248366, 0.9996316894406081
8670, 0.024019430700212896, 0.9996316894406081
8671, 0.024022200787942132, 0.9996316894406081
8672, 0.02402497087567137, 0.9996316894406081
8673, 0.024027740963400608, 0.9996316894406081
8674, 0.024030511051129844, 0.9996316894406081
8675, 0.02403328113885908, 0.9996316894406081
8676, 0.024036051226588317, 0.9996316894406081
8677, 0.024038821314317553, 0.9996316894406081
8678, 0.024041591402046793, 0.9996316894406081
8679, 0.02404436148977603, 0.9996316894406081
8680, 0.024047131577505265, 0.9996316894406081
8681, 0.0240499016652345, 0.9996316894406081
8682, 0.024052671752963738, 0.9996316894406081
8683, 0.024055441840692977, 0.9996316894406081
8684, 0.024058211928422214, 0.9996316894406081
8685, 0.02406098201615145, 0.9996316894406081
8686, 0.024063752103880686, 0.9996316894406081
8687, 0.024066522191609922, 0.9996316894406081
8688, 0.02406929227933916, 0.9996316894406081
8689, 0.024072062367068398, 0.9996316894406081
8690, 0.024074832454797634, 0.9996316894406081
8691, 0.02407760254252687, 0.9996316894406081
8692, 0.024080372630256107, 0.9996316894406081
8693, 0.024083142717985343, 0.9996316894406081
8694, 0.024085912805714583, 0.9996316894406081
8695, 0.02408868289344382, 0.9996316894406081
8696, 0.024091452981173055, 0.9996316894406081
8697, 0.02409422306890229, 0.9996316894406081
8698, 0.024096993156631528, 0.9996316894406081
8699, 0.024099763244360764, 0.9996316894406081
8700, 0.024102533332090004, 0.9996316894406081
8701, 0.02410530341981924, 0.9996316894406081
8702, 0.024108073507548476, 0.9996316894406081
8703, 0.024110843595277712, 0.9996316894406081
8704, 0.02411361368300695, 0.9996316894406081
8705, 0.02411638377073619, 0.9996316894406081
8706, 0.024119153858465425, 0.9996316894406081
8707, 0.02412192394619466, 0.9996316894406081
8708, 0.024124694033923897, 0.9996316894406081
8709, 0.024127464121653133, 0.9996316894406081
8710, 0.02413023420938237, 0.9996316894406081
8711, 0.02413300429711161, 0.9996316894406081
8712, 0.024135774384840845, 0.9996316894406081
8713, 0.02413854447257008, 0.9996316894406081
8714, 0.024141314560299318, 0.9996316894406081
8715, 0.024144084648028554, 0.9996316894406081
8716, 0.024146854735757794, 0.9996316894406081
8717, 0.02414962482348703, 0.9996316894406081
8718, 0.024152394911216266, 0.9996316894406081
8719, 0.024155164998945503, 0.9996316894406081
8720, 0.02415793508667474, 0.9996316894406081
8721, 0.024160705174403975, 0.9996316894406081
8722, 0.024163475262133215, 0.9996316894406081
8723, 0.02416624534986245, 0.9996316894406081
8724, 0.024169015437591687, 0.9996316894406081
8725, 0.024171785525320923, 0.9996316894406081
8726, 0.02417455561305016, 0.9996316894406081
8727, 0.0241773257007794, 0.9996316894406081
8728, 0.024180095788508636, 0.9996316894406081
8729, 0.024182865876237872, 0.9996316894406081
8730, 0.024185635963967108, 0.9996316894406081
8731, 0.024188406051696344, 0.9996316894406081
8732, 0.024191176139425584, 0.9996316894406081
8733, 0.02419394622715482, 0.9996316894406081
8734, 0.024196716314884056, 0.9996316894406081
8735, 0.024199486402613293, 0.9996316894406081
8736, 0.02420225649034253, 0.9996316894406081
8737, 0.024205026578071765, 0.9996316894406081
8738, 0.024207796665801005, 0.9996316894406081
8739, 0.02421056675353024, 0.9996316894406081
8740, 0.024213336841259477, 0.9996316894406081
8741, 0.024216106928988713, 0.9996316894406081
8742, 0.02421887701671795, 0.9996316894406081
8743, 0.02422164710444719, 0.9996316894406081
8744, 0.024224417192176426, 0.9996316894406081
8745, 0.024227187279905662, 0.9996316894406081
8746, 0.024229957367634898, 0.9996316894406081
8747, 0.024232727455364134, 0.9996316894406081
8748, 0.02423549754309337, 0.9996316894406081
8749, 0.02423826763082261, 0.9996316894406081
8750, 0.024241037718551846, 0.9996316894406081
8751, 0.024243807806281083, 0.9996316894406081
8752, 0.02424657789401032, 0.9996316894406081
8753, 0.024249347981739555, 0.9996316894406081
8754, 0.024252118069468795, 0.9996316894406081
8755, 0.02425488815719803, 0.9996316894406081
8756, 0.024257658244927267, 0.9996316894406081
8757, 0.024260428332656504, 0.9996316894406081
8758, 0.02426319842038574, 0.9996316894406081
8759, 0.024265968508114976, 0.9996316894406081
8760, 0.024268738595844216, 0.9996316894406081
8761, 0.024271508683573452, 0.9996316894406081
8762, 0.024274278771302688, 0.9996316894406081
8763, 0.024277048859031924, 0.9996316894406081
8764, 0.02427981894676116, 0.9996316894406081
8765, 0.0242825890344904, 0.9996316894406081
8766, 0.024285359122219637, 0.9996316894406081
8767, 0.024288129209948873, 0.9996316894406081
8768, 0.02429089929767811, 0.9996316894406081
8769, 0.024293669385407345, 0.9996316894406081
8770, 0.024296439473136585, 0.9996316894406081
8771, 0.02429920956086582, 0.9996316894406081
8772, 0.024301979648595057, 0.9996316894406081
8773, 0.024304749736324294, 0.9996316894406081
8774, 0.02430751982405353, 0.9996316894406081
8775, 0.024310289911782766, 0.9996316894406081
8776, 0.024313059999512006, 0.9996316894406081
8777, 0.024315830087241242, 0.9996316894406081
8778, 0.02431860017497048, 0.9996316894406081
8779, 0.024321370262699715, 0.9996316894406081
8780, 0.02432414035042895, 0.9996316894406081
8781, 0.02432691043815819, 0.9996316894406081
8782, 0.024329680525887427, 0.9996316894406081
8783, 0.024332450613616663, 0.9996316894406081
8784, 0.0243352207013459, 0.9996316894406081
8785, 0.024337990789075135, 0.9996316894406081
8786, 0.02434076087680437, 0.9996316894406081
8787, 0.02434353096453361, 0.9996316894406081
8788, 0.024346301052262848, 0.9996316894406081
8789, 0.024349071139992084, 0.9996316894406081
8790, 0.02435184122772132, 0.9996316894406081
8791, 0.024354611315450556, 0.9996316894406081
8792, 0.024357381403179796, 0.9996316894406081
8793, 0.024360151490909032, 0.9996316894406081
8794, 0.02436292157863827, 0.9996316894406081
8795, 0.024365691666367505, 0.9996316894406081
8796, 0.02436846175409674, 0.9996316894406081
8797, 0.024371231841825977, 0.9996316894406081
8798, 0.024374001929555217, 0.9996316894406081
8799, 0.024376772017284453, 0.9996316894406081
8800, 0.02437954210501369, 0.9996316894406081
8801, 0.024382312192742926, 0.9996316894406081
8802, 0.024385082280472162, 0.9996316894406081
8803, 0.0243878523682014, 0.9996316894406081
8804, 0.024390622455930638, 0.9996316894406081
8805, 0.024393392543659874, 0.9996316894406081
8806, 0.02439616263138911, 0.9996316894406081
8807, 0.024398932719118346, 0.9996316894406081
8808, 0.024401702806847586, 0.9996316894406081
8809, 0.024404472894576822, 0.9996316894406081
8810, 0.02440724298230606, 0.9996316894406081
8811, 0.024410013070035295, 0.9996316894406081
8812, 0.02441278315776453, 0.9996316894406081
8813, 0.024415553245493767, 0.9996316894406081
8814, 0.024418323333223007, 0.9996316894406081
8815, 0.024421093420952243, 0.9996316894406081
8816, 0.02442386350868148, 0.9996316894406081
8817, 0.024426633596410716, 0.9996316894406081
8818, 0.024429403684139952, 0.9996316894406081
8819, 0.02443217377186919, 0.9996316894406081
8820, 0.024434943859598428, 0.9996316894406081
8821, 0.024437713947327664, 0.9996685204965545
8822, 0.0244404840350569, 0.9996685204965545
8823, 0.024443254122786136, 0.9996685204965545
8824, 0.024446024210515373, 0.9996685204965545
8825, 0.024448794298244612, 0.9996685204965545
8826, 0.02445156438597385, 0.9996685204965545
8827, 0.024454334473703085, 0.9996685204965545
8828, 0.02445710456143232, 0.9996685204965545
8829, 0.024459874649161557, 0.9996685204965545
8830, 0.024462644736890797, 0.9996685204965545
8831, 0.024465414824620033, 0.9996685204965545
8832, 0.02446818491234927, 0.9996685204965545
8833, 0.024470955000078506, 0.9996685204965545
8834, 0.024473725087807742, 0.9996685204965545
8835, 0.024476495175536978, 0.9996685204965545
8836, 0.024479265263266218, 0.9996685204965545
8837, 0.024482035350995454, 0.9996685204965545
8838, 0.02448480543872469, 0.9996685204965545
8839, 0.024487575526453927, 0.9996685204965545
8840, 0.024490345614183163, 0.9996685204965545
8841, 0.024493115701912403, 0.9996685204965545
8842, 0.02449588578964164, 0.9996685204965545
8843, 0.024498655877370875, 0.9996685204965545
8844, 0.02450142596510011, 0.9996685204965545
8845, 0.024504196052829347, 0.9996685204965545
8846, 0.024506966140558584, 0.9996685204965545
8847, 0.024509736228287823, 0.9996685204965545
8848, 0.02451250631601706, 0.9996685204965545
8849, 0.024515276403746296, 0.9996685204965545
8850, 0.024518046491475532, 0.9996685204965545
8851, 0.02452081657920477, 0.9996685204965545
8852, 0.024523586666934008, 0.9996685204965545
8853, 0.024526356754663244, 0.9996685204965545
8854, 0.02452912684239248, 0.9996685204965545
8855, 0.024531896930121717, 0.9996685204965545
8856, 0.024534667017850953, 0.9996685204965545
8857, 0.024537437105580193, 0.9996685204965545
8858, 0.02454020719330943, 0.9996685204965545
8859, 0.024542977281038665, 0.9996685204965545
8860, 0.0245457473687679, 0.9996685204965545
8861, 0.024548517456497138, 0.9996685204965545
8862, 0.024551287544226374, 0.9996685204965545
8863, 0.024554057631955613, 0.9996685204965545
8864, 0.02455682771968485, 0.9996685204965545
8865, 0.024559597807414086, 0.9996685204965545
8866, 0.024562367895143322, 0.9996685204965545
8867, 0.02456513798287256, 0.9996685204965545
8868, 0.024567908070601798, 0.9996685204965545
8869, 0.024570678158331034, 0.9996685204965545
8870, 0.02457344824606027, 0.9996685204965545
8871, 0.024576218333789507, 0.9996685204965545
8872, 0.024578988421518743, 0.9996685204965545
8873, 0.02458175850924798, 0.9996685204965545
8874, 0.02458452859697722, 0.9996685204965545
8875, 0.024587298684706455, 0.9996685204965545
8876, 0.02459006877243569, 0.9996685204965545
